874,"불쌍하다",DV,"ㅕ불규칙",1,60877,"pitiful; pathetic","* 지수는 부모에게 버림받은 아이들이 불쌍해서 눈물을 흘렸다.
* 불쌍한 아이."
875,"생산되다",AV,"규칙",3,16238,"be produced","* 강원도의 목장에서 생산되는 우유는 신선하고 품질이 매우 우수하다.
* 생산된 상품."
876,"숨기다",AV,"규칙",2,15812,hide,"* 그는 적에게 쫓기게 되자 깊은 산 속에 몸을 숨겼다.
* 숨기는 행동."
877,"지다03",AV,"규칙",3,27951,occur,"* 서해에 썰물이 지자 갯벌이 조금씩 드러나기 시작했다.
* 그늘이 지다."
878,"짜다01",AV,"규칙",2,37053,"build; make","* 그녀는 오래된 느티나무로 짠 고급 가구들을 좋아했다.
* 짠 문짝."
879,"친하다",DV,"ㅕ불규칙",1,80614,close,"* 아이는 활달한 성격 덕분에 친한 친구가 많은 편이다.
* 친한 동료."
880,"헤아리다",AV,"규칙",2,87000,count,"* 그는 지갑 속에 있는 돈을 헤아려 보았다.
* 헤아린 개수."
881,"귀하다",DV,"ㅕ불규칙",2,37051,noble,"* 우리 집안은 대대로 정승을 지냈을 정도로 지체 귀한 집안이었다.
* 귀한 몸."
882,"기초하다",AV,"ㅕ불규칙",3,32529,"be based on; be founded on","* 모든 법률은 헌법에 기초하여 만들어져야 한다.
* 과학에 기초하다."
883,"낫다01",AV,"ㅅ불규칙",1,62354,"recover; get well","* 부러진 다리가 다 나아도 한동안 목발 없이 걷기는 힘들 것이다.
* 감기가 낫다."
884,"답하다",AV,"ㅕ불규칙",3,64538,"answer; reply","* 지수는 오빠가 자기를 부르는 소리에 간단히 '응' 하고 답했다.
* 부름에 답하다."
885,"되찾다",AV,"규칙",2,14920,"return; recover; regain","* 이자율이 떨어짐에 따라 시장이 안정을 되찾고 있다.
* 권리를 되찾다."
886,"말리다03",AV,"규칙",2,14630,"dry; make dry; air","* 할머니께서 마당에 붉은 고추를 널어놓고 말리고 계신다.
* 꽃을 말리다."
887,"보장하다",AV,"ㅕ불규칙",3,14524,guarantee,"* 국가는 개인 생활의 자유를 보장해야 한다.
* 미래를 보장하다."
888,"사귀다",AV,"규칙",1,15656,"get along with; go around with; go out with","* 그 두 사람이 사귀기 시작한지 벌써 삼 년이 지났다.
* 사귀는 사람."
889,"솟다",AV,"규칙",2,15611,soar,"* 아이가 놓친 풍선이 하늘로 높이 솟았다.
* 김이 솟다."
890,"예상하다",AV,"ㅕ불규칙",3,14147,"forecast; expect","* 승규는 반장 선거에서 자신이 당선될 것이라고 예상했다.
* 가능성을 예상하다."
891,"웃기다",AV,"규칙",2,63516,"make someone laugh","* 나는 그의 이야기가 너무 웃겨서 웃느라 말이 안 나왔다.
* 웃기는 내용."
892,"제작하다",AV,"ㅕ불규칙",3,31807,produce,"* 소설을 영화로 제작한 작품이 큰 성공을 거두었다.
* 드라마를 제작하다."
893,"팔리다",AV,"규칙",1,71483,"be sold","* 그 그림은 좋은 평판을 받았을 뿐만 아니라 높은 가격에 팔렸다.
* 물건이 팔리다."
894,"품다",AV,"규칙",2,83755,"embrace; brood; incubate","* 어미 새가 둥지 안에서 알을 따스하게 품었다.
* 보따리를 품다."
895,"굳다01",DV,"규칙",1,36860,"harden; become solid","* 단단하게 굳어 버린 떡을 찜통에 넣고 다시 말랑말랑하게 쪘다.
* 땅이 굳다."
896,"굳어지다",AV,"규칙",2,36861,"harden; become solid","* 어제 내린 비로 질었던 땅이 이제 충분히 굳어졌다.
* 땅이 굳어지다."
897,"굶다",AV,"규칙",2,36863,"skip a meal; starve","* 바쁘다고 아침을 굶는 것은 건강에 좋지 않다.
* 밥을 굶다."
898,"까맣다",DV,"ㅎ불규칙",1,64358,pitch-dark,"* 까만 머리카락을 날리며 들판에서 어린아이들이 놀고 있었다. 
* 까만 구두."
899,"더럽다",DV,"ㅂ불규칙",1,47384,dirty,"* 오염된 더러운 물을 마시면 여러 가지 병에 걸릴 위험이 있다.
* 길이 더럽다."
900,"도달하다",AV,"ㅕ불규칙",3,14383,"get to","* 승규가 출발점에서 목표 지점에 도달하기까지 걸린 시간은 30분이었다.
* 결론에 도달하다."
901,"뒤늦다",DV,"규칙",2,14987,belated,"* 지수는 아침잠이 많아 오늘도 뒤늦게 허둥지둥 출근을 했다.
* 뒤늦은 깨달음."
902,"뒤지다02",AV,"규칙",2,14998,"go through; search through; comb","* 반지를 찾으려고 책상 서랍을 모두 뒤졌지만 찾지 못했다.
* 가방을 뒤지다."
903,"맛보다",AV,"규칙",3,15939,taste,"* 요리사가 직접 끓인 해물탕을 맛본다.
* 맛보는 요리사."
904,"묻다02",AV,"규칙",2,15722,bury,"* 나는 키우던 고양이가 죽어서 뒷산에 묻었다.
* 거름을 묻다."
905,"유리하다01",DV,"ㅕ불규칙",3,70468,isolate,"* 민준이의 꿈은 현실과 유리해서 이루어질 가능성이 없어 보였다.
* 무리와 유리하다."
906,"증명하다",AV,"ㅕ불규칙",3,27750,"verify; testify; give proof","* 오존 주의보는 공기 오염이 얼마나 심각한지를 증명한다.
* 증명한 사실."
907,"지적되다",AV,"규칙",3,28421,indicate,"* 최종 우승자로 그가 지적되자 환호성이 쏟아졌다.
* 지적된 물건."
908,"해석하다",AV,"ㅕ불규칙",3,85821,"interpret; comprehend; explain","* 지수는 동생에게 영어로 된 문장을 해석해 주었다.
* 원문을 해석한 책."
909,"힘쓰다",AV,"규칙",2,89921,"work hard; try hard; focus on","* 건장한 청년들이 땀을 뻘뻘 흘리며 힘써 짐을 날랐다.
* 힘쓸 과제."
910,"귀국하다",AV,"ㅕ불규칙",3,62356,"return to one's country	","* 그는 미국에서 유학을 마치고 오 년 만에 귀국했다.
* 국내로 귀국하다."
911,"기뻐하다",AV,"ㅕ불규칙",1,61533,"be glad; be happy","* 아이는 선물을 받고 뛸 듯이 기뻐했다.
* 승리를 기뻐하다."
912,"날리다02",AV,"규칙",2,16346,fly,"* 어머니는 밥상 위의 파리를 연신 쫒아 날리셨다.
* 비행기를 날리다."
913,"내려놓다",AV,"규칙",2,59468,"take down; put down","* 그는 술을 마시고는 테이블 위에 잔을 소리 나게 내려놓았다.
* 가방을 내려놓다."
914,"덜다",AV,"규칙",2,14375,reduce,"* 지수는 자신의 밥그릇에 있는 밥을 좀 덜어 동생에게 주었다.
* 몇 개를 덜다."
915,"뛰어넘다",AV,"규칙",2,15196,"jump over; vault over","* 체육 시간에 학생들이 힘차게 뜀틀을 뛰어넘었다.
* 담을 뛰어넘다."
916,"맞이하다",AV,"ㅕ불규칙",2,15924,"receive; accept","* 시민들이 행진하는 군인들을 따뜻하게 맞이한다.
* 맞이한 변화."
917,"불행하다",DV,"ㅕ불규칙",3,71050,"unhappy; unfortunate","* 지수는 행복한 삶을 원했지만 불행하게 일과 사랑 모두에 있어서 실패를 겪었다.
* 불행한 과거."
918,"신고하다",AV,"ㅕ불규칙",3,13995,declare,"* 우리 부부는 동사무소에 아이의 출생을 신고했다.
* 신고한 사건."
919,"외롭다",DV,"ㅂ불규칙",1,67854,"lonely; solitary","* 아내를 잃고 나는 몹시 외로웠다.
* 외로운 노인."
920,"집어넣다",AV,"규칙",2,37043,"put someone or something in","* 그는 배가 많이 고팠는지 밥을 허겁지겁 입 안에 잔뜩 집어넣었다.
* 집어넣은 물건."
921,"환하다",DV,"ㅕ불규칙",2,87071,"bright; light; radiant","* 우리 집 앞 골목에는 가로등이 있어서 밤에도 환한 편이다.
* 환한 실내."
922,"구속되다",AV,"규칙",3,24550,"be restricted; be restrained","* 나는 자는 시간만큼은 누구에게도 구속되지 않았으면 한다.
* 가정에 구속되다."
923,"돌아다니다",AV,"규칙",2,14793,"wander; stroll","* 산속의 동물들은 먹이를 찾아 산 이곳저곳을 돌아다닌다.
* 돌아다니는 사람."
924,"멋지다",DV,"규칙",2,15991,"fine; nice; lovely","* 지수는 멋진 시를 한 편 읽고 나서 감동을 받아 그만 눈물을 흘리고 말았다.
* 멋진 구두."
925,"배다01",AV,"규칙",2,15904,"permeate; soak into","* 아이는 장난기가 배어 있는 얼굴을 하고 있었다.
* 웃음이 배어 나오다."
926,"빠져나오다",AV,"규칙",2,15645,"come out of; get out of","* 그가 철통같은 감시에서 빠져나오기는 힘들 것 같다.
* 집을 빠져나오다."
927,"새다01",AV,"규칙",2,16231,"leak; escape; run out","* 그 집의 수도관은 낡아서 여기저기서 물이 샌다.
* 가스가 새다."
928,"소개되다",AV,"규칙",3,71142,mediate,"* 소개소에 내가 성실한 사람이라고 소개된 덕에 나는 직장을 얻을 수 있었다.
* 일자리가 소개되다."
929,"억울하다",DV,"ㅕ불규칙",2,15095,"feeling mortified; feeling chagrined","* 인터넷에 그들의 억울한 사정을 알려서 사람들의 도움을 받도록 해야 한다.
* 억울한 누명."
930,"오가다",AV,"규칙",2,62357,exchange,"* 그들은 의견 차이가 좁혀지지 않는지 거친 말이 오가고 있는 듯했다.
* 대화가 오가다."
931,"요구되다",AV,"규칙",3,26620,"be requested; be demanded","* 학생들을 사랑하는 마음이야말로 선생님에게 요구되는 가장 기본적인 사항이다.
* 기술이 요구되다."
932,"전개하다",AV,"ㅕ불규칙",3,25109,conduct,"* 요즘 우리 회사는 신제품 개발 사업을 전개하는 데 온 힘을 쏟고 있다.
* 모금 운동을 전개하다."
933,"한정되다",AV,"규칙",3,88984,"be limited; be restricted","* 그동안 다섯 살로 한정되었던 무상 교육 대상이 세 살까지 확대되었다.
* 한정되어 버리다."
934,"해내다",AV,"규칙",2,85144,"win; defeat","* 사내는 시비를 걸어온 깡패 패거리들을 단방에 해냈다.
* 상대를 해내다."
935,"갚다",AV,"규칙",1,15728,"pay back; replay","* 밀린 방세를 갚고 났더니 월급이 한 푼도 남지 않았다.
* 돈을 갚다."
936,"건전하다",DV,"ㅕ불규칙",3,15902,"sound; healthy","* 민준이는 건전한 가치관을 지녀 바른 생활 사나이라는 별명을 얻었다.
* 건전한 문화."
937,"깨다02",AV,"규칙",2,38536,hatch,"* 알에서 막 깬 병아리는 정말 귀여웠다.
* 새끼가 깨다."
938,"끼우다",AV,"규칙",2,28299,"stick in; fasten","* 내가 열쇠를 잘못 끼웠는지 문이 안 열렸다.
* 겨드랑이에 체온계를 끼우다."
939,"노래하다",AV,"ㅕ불규칙",3,64513,sing,"* 그는 노래방 기계의 반주에 맞추어 흥겹게 노래했다.
* 가수가 노래하다."
940,"다듬다",AV,"규칙",2,28344,"mend; trim","* 나는 생선의 비늘을 벗기고 내장을 빼서 다듬은 후 양념과 함께 조렸다.
* 나물을 다듬다."
941,"다름없다",DV,"규칙",2,28348,"not different","* 우연히 만난 친구의 모습은 십 년 전과 다름없었다.
* 다름없는 내용."
942,"당당하다",DV,"ㅕ불규칙",2,14007,confident,"* 잘못을 한 친구가 오히려 당당한 태도를 보여서 나는 어이가 없었다.
* 당당한 태도."
943,"세다03",DV,"규칙",1,64132,"strong; powerful","* 그는 어렸을 때부터 운동을 많이 해서 또래에 비해 힘이 센 편이다.
* 세게 누르다."
944,"얇다",DV,"규칙",1,89859,thin,"* 날씨가 쌀쌀한데 얇은 옷을 입고 나와서 좀 춥다.
* 얇은 껍질."
945,"오염되다",AV,"규칙",3,22008,"be polluted; be contaminated","* 오염된 땅에서는 식물이 자라지 않는다.
* 오염된 공기."
946,"의지하다",AV,"ㅕ불규칙",3,24102,"lean on; stand against","* 다리가 불편하신 어머니는 지팡이에 몸을 의지한 채 천천히 걸음을 걸으셨다.
* 난간에 의지하다."
947,"제한하다",AV,"ㅕ불규칙",3,31813,limit,"* 시험 시간을 한 시간으로 제한하니 시간 내에 문제를 모두 푸시기 바랍니다.
* 나이를 제한하다."
948,"존중하다",AV,"ㅕ불규칙",3,24616,respect,"* 토론을 할 때는 상대방의 의사를 존중할 줄 알아야 한다.
* 존중할 가치."
949,"책임지다",AV,"규칙",2,24925,"be in charge","* 우리 집에서는 아버지가 집안일을 책임지신다.
* 책임질 능력."
950,"폭넓다",DV,"규칙",2,84853,"wide; broad","* 김 박사는 폭넓은 안목과 지식을 아울러 갖추고 있다.
* 폭넓은 교제."
951,"표현되다",AV,"규칙",3,83559,"be expressed; be represented; be manifested","* 작가의 세계관이 그의 작품 속에 잘 표현되었다.
* 감정이 표현되다."
952,"헤매다",AV,"규칙",2,86999,"wander; roam; linger","* 등산 중에 길을 잃은 그는 숲속을 헤맸다.
* 헤매는 사람."
953,"꽂다",AV,"규칙",2,14413,"put; stick in","* 나는 다 본 책을 다시 책꽂이에 꽂았다.
* 열쇠를 꽂다."
954,"망설이다",AV,"규칙",2,15921,hesitate,"* 동생은 자기 때문에 화가 난 형의 방에 들어갈까 말까 몇 번이나 망설였다.
* 망설이는 얼굴."
955,"별다르다",DV,"르불규칙",2,14478,"particular; special","* 이번 회의에서는 별다른 마찰이 없었다.
* 별다른 노력."
956,"뻔하다02",DV,"ㅕ불규칙",3,66639,ppeonhada,"* 하마터면 수업을 빠지고 오락실에 갔다는 사실을 선생님께 들킬 뻔했다.
"
957,"뽑히다",AV,"규칙",2,15652,"be pulled; be picked; be plucked","* 어머니는 밭에서 부추를 뽑아 저녁 반찬을 만드셨다.
* 머리카락이 뽑히다."
958,"앞세우다",AV,"규칙",2,16234,"make someone go ahead; let someone lead","* 우리 가족은 아이를 앞세워 공원으로 향했다.
* 깃발을 앞세우다."
959,"유사하다",DV,"ㅕ불규칙",3,27115,similar,"* 이번 사건과 유사한 강도 사건이 지난달에도 여러 건 있었다.
* 유사한 기능."
960,"작성하다",AV,"ㅕ불규칙",3,24808,"write; fill in; draw up","* 건축사는 집주인의 의견을 참고해 주택 설계도를 작성했다.
* 계획서를 작성하다."
961,"창조하다",AV,"ㅕ불규칙",3,24906,create,"* 광고는 이미지를 통해 새로운 가치를 창조한다.
* 가치를 창조하다."
962,"파랗다",DV,"ㅎ불규칙",1,71306,blue,"* 파란 가을 하늘을 가르며 비행기 한 대가 지나갔다.
* 파란 물감."
963,"펴내다",AV,"규칙",2,81991,publish,"* 김 작가가 그동안 펴낸 소설은 열 권이 넘는다.
* 서적을 펴내다."
964,"가져가다",AV,"규칙",1,53811,bring,"* 나는 저축을 하려고 은행에 돈을 가져갔다.
* 돈을 가져가다."
965,"강렬하다",DV,"ㅕ불규칙",3,14756,"strong; intense","* 그의 강렬한 눈빛에서 우승을 향한 강한 의지가 느껴졌다.
* 강렬한 눈빛."
966,"괴롭다",DV,"ㅂ불규칙",2,30850,suffering,"* 민준이는 괴로운 표정으로 헤어진 여자 친구의 사진을 바라보았다.
* 괴로운 고통."
967,"되풀이하다",AV,"ㅕ불규칙",3,14933,"do over again; reiterate","* 그는 그 책에 감동을 받아서 책을 몇 번이고 되풀이해 읽었다.
* 되풀이하여 말하다."
968,"면하다01",AV,"ㅕ불규칙",2,16122,"avoid; evade; be exempt from","* 지수는 자신의 책임을 면하기 위해서 거짓말을 했다가 들켰다.
* 의무를 면하다."
969,"모색하다",AV,"ㅕ불규칙",3,16140,seek,"* 회사 사정이 어려운 때일수록 모든 직원들이 힘을 합쳐 살길을 모색해야 한다.
* 돌파구를 모색하다."
970,"붙잡다",AV,"규칙",2,24555,"hold; grasp; grab","* 버스 안에서는 넘어지지 않게 손잡이를 꼭 붙잡으세요.
* 손을 붙잡다."
971,"파괴하다",AV,"ㅕ불규칙",3,82717,"destruct; destroy; devastate","* 그들은 개발을 이유로 열대림을 파괴했다. 
* 건물을 파괴하다."
972,"해당되다",AV,"규칙",3,85150,"correspond to; be equivalent to; be tantamount to","* 재판부에 따르면 그의 죄는 심각한 중죄에 해당됐다.
* 권리에 해당되는 문제."
973,"가득하다",DV,"ㅕ불규칙",2,62252,"full; brimful","* 우리 집 마당에는 간장과 고추장으로 가득한 항아리가 여러 개 있다.
* 가득하게 고이다."
974,"강요하다",AV,"ㅕ불규칙",3,15692,"force; pressure; coerce","* 나는 차가 있는데도 승규는 나에게 자동차 구입을 강요했다.
* 구매를 강요하다."
975,"낮추다",AV,"규칙",2,28405,"shorten; reduce","* 나는 키를 낮춰 아이와 눈높이를 같게 했다.
* 높이를 낮추다."
976,"내주다",AV,"규칙",2,28550,"give; offer","* 어머니는 새로 볼 며느리에게 장롱에서 패물을 내주었다.
* 거스름돈을 내주다."
977,"물러나다",AV,"규칙",2,15735,"step aside; step back; move back","* 좀 더 잘 뛰기 위해서 한 걸음 뒤로 물러나야 한다.
* 뒤로 물러나다."
978,"밀접하다",DV,"ㅕ불규칙",3,15789,"close; intimate","* 사람의 심리는 육체와 밀접하다.
* 밀접한 관계."
979,"소박하다01",DV,"ㅕ불규칙",3,63736,mistreat,"* 조강지처를 소박한 사내는 동네 사람들의 손가락질을 받았다.
* 남편이 소박하다."
980,"적히다",AV,"규칙",2,25069,"be written; be listed","* 아침에 집을 나서다 보니 벽에 이상한 내용의 낙서가 적혀 있었다.
* 낙서가 적히다."
981,"제한되다",AV,"규칙",3,31812,"to be limited","* 기숙사에 들어오는 시간은 밤 열한 시로 제한됩니다.
* 제한된 공간."
982,"지속되다",AV,"규칙",3,27811,"last; maintain","* 거센 태풍이 몰아치는 험한 날씨가 지속되어 그 지역의 피해가 커질 전망이다.
* 지속되는 시간."
983,"쫓기다",AV,"규칙",2,37185,"be chased; be pursued; be run after","* 지수는 갚지도 못할 돈을 빌려다 써 이제는 쫓기는 신세가 되었다.
* 쫓기는 범인."
984,"평가되다",AV,"규칙",3,88049,"be estimated","* 김 작가의 이번 그림은 최고의 작품으로 평가되었다.
* 낮게 평가되다."
985,"갇히다",AV,"규칙",2,15404,"be locked up; be shut up; be imprisoned","* 그녀는 다른 사람의 물건을 훔친 죄로 일 년 동안 감옥에 갇혔다.
* 갇힌 몸."
986,"결심하다",AV,"ㅕ불규칙",3,62358,"determine; resolve","* 승규는 오랜 고민 끝에 드디어 지수와의 결혼을 결심했다.
* 결혼을 결심하다."
987,"늦다02",AV,"규칙",1,64526,"late; later","* 민준은 약속 시간보다 한 시간이나 늦게 왔다.
* 늦게 가다."
988,"닥치다01",AV,"규칙",3,28360,"approach; draw near; strike; come","* 민준이는 예상치 못한 위험이 닥쳐서 크게 당황해 하였다.
* 고난이 닥치다."
989,"뜯다",AV,"규칙",2,14460,remove,"* 지수는 바닥의 얼룩을 닦으려고 휴지를 뜯었다.
* 껍질을 뜯다."
990,"부담하다",AV,"ㅕ불규칙",3,25701,"shoulder; bear","* 한국에서는 학부모가 부담하는 사교육비가 상당하다.
* 경비를 부담하다."
991,"빼앗다",AV,"규칙",2,15649,"take away; steal; snatch","* 민준이는 동생에게서 자동차 장난감을 빼앗았다.
* 돈을 빼앗다."
992,"삼키다",AV,"규칙",2,16747,swallow,"* 그는 너무 배가 고파서 음식을 씹지도 않고 허겁지겁 삼켰다.
* 물을 삼키다."
993,"성실하다",DV,"ㅕ불규칙",3,49067,"faithful; sincere","* 어머니는 열심히 공부하는 아들의 성실한 모습을 보고 흐뭇해 하셨다.
* 성실한 모습."
994,"잦다02",DV,"규칙",3,24907,frequent,"* 아이가 자면서 잦은 기침을 해 어디가 아픈지 걱정이 되었다.
* 잦은 가래."
995,"접다",AV,"규칙",1,31735,fold,"* 나는 다 쓴 편지를 접어 편지 봉투에 넣었다.
* 빨래를 접다."
996,"제시되다",AV,"규칙",3,31795,"be presented","* 우리는 회의에서 제시된 여러 방안 중 하나를 선택했다.
* 제시된 의견."
997,"진출하다",AV,"ㅕ불규칙",3,29003,expand,"* 한국이 월드컵 4강에 진출하게 되었다.
* 정계로 진출하다."
998,"통과하다",AV,"ㅕ불규칙",3,49307,pass,"* 민준이는 기차로 유럽 여러 나라의 국경들을 통과하며 여행을 하였다.
* 검문을 통과하다."
999,"투명하다",DV,"ㅕ불규칙",3,82937,clear,"* 지수네 집 유리창은 항상 잘 닦여져 투명했다.
* 투명한 유리."
1000,"확산되다",AV,"규칙",3,87349,"spread; be dispersed; be diffused; proliferate","* 최근에는 개인의 자유와 다양성을 존중하는 분위기가 확산되고 있다.
* 논란이 확산되다."
1001,"고통스럽다",DV,"ㅂ불규칙",2,18379,"painful; hurtful","* 나는 식중독에 걸려서 하루 종일 고통스러웠다.
* 고통스러운 기억."
1002,"곤란하다",DV,"ㅕ불규칙",3,25569,"difficult; embarrassing; awkward","* 승규는 곤란한 형편에도 불구하고 사법 시험에 우수한 성적으로 합격했다.
* 곤란한 경우."
1003,"귀찮다",DV,"규칙",1,37050,"feel annoyed","* 몸이 아프니까 모든 것이 다 귀찮다.
* 심부름이 귀찮다."
1004,"기대다01",AV,"규칙",2,32494,"lean; rest","* 다리를 다친 승규는 목발에 기대어 걸었다.
* 머리를 기대다."
1005,"깨어나다",AV,"규칙",2,32566,"wake up","* 잠에서 깨어나 보니 이미 해가 중천에 떠 있었다.
* 의식이 깨어나다."
1006,"꼽히다",AV,"규칙",2,14411,"","* 김 사장은 국내 유통업계에서 이론과 실무를 겸비한 실력자로 꼽힌다.
* 세 손가락 안에 꼽히다."
1007,"밉다",DV,"ㅂ불규칙",2,56669,upsetting,"* 자신의 잘못을 뉘우치지 않는 그의 행동이 미웠다.
* 태도가 밉다."
1008,"상징하다",AV,"ㅕ불규칙",3,16226,symbolize,"* 무궁화는 한국인의 정신과 의지를 상징하는 꽃이다.
* 상징하는 꽃."
1009,"실현하다",AV,"ㅕ불규칙",3,16242,"realize; materialize","* 우리는 꿈을 실현하기 위해서 부지런히 노력해야 한다.
* 꿈을 실현하다."
1010,"아깝다",DV,"ㅂ불규칙",2,24398,regrettable,"* 회사는 놓치기 아까운 직원을 잡기 위해 월급을 올려 준다는 조건으로 다시 그를 붙잡았다.
"
1011,"안정되다",AV,"규칙",3,16011,"be stable; be steady; be settled","* 결혼을 하면 생활이 안정되는 측면이 있는 것 같다.
* 안정된 사회."
1012,"어리석다",DV,"규칙",2,14585,"silly; stupid; idiotic","* 옛날 사람들의 삶의 방식은 어리석은 것 같으면서도 현명하다.
* 어리석은 꿈."
1013,"엎드리다",AV,"규칙",2,15199,"lie on one's belly","* 지수는 엎드려 자는 습관이 있다.
* 엎드려 읽다."
1014,"우습다",DV,"ㅂ불규칙",2,26643,funny,"* 뒤뚱거리는 펭귄의 걸음걸이가 귀여우면서도 우스웠다.
* 그림이 우습다."
1015,"익숙하다",DV,"ㅕ불규칙",1,24991,"trained; experienced; skilled","* 백화점 포장 코너의 직원은 익숙한 솜씨로 어머니께 드릴 선물을 포장해 주었다.
* 익숙한 손길."
1016,"전달되다",AV,"규칙",3,25147,"be delivered","* 어느 날 경찰 앞으로 사건의 단서가 될 사진 한 장이 전달되었다.
* 전달되는 경로."
1017,"차다04",DV,"규칙",1,37235,cold,"* 그 애는 항상 손발이 얼음장처럼 찼다.
* 찬 바닥."
1018,"치료하다",AV,"ㅕ불규칙",3,72154,"treat; cure","* 나는 넘어져서 피가 나는 무릎을 치료하기 위해 양호실에 갔다.
* 치료하는 방법."
1019,"거절하다",AV,"ㅕ불규칙",3,15847,"refuse; reject; deny","* 친구가 부탁을 거절하자 나는 머쓱하면서 서운했다.
* 부탁을 거절하다."
1020,"구별하다",AV,"ㅕ불규칙",3,24488,"distinguish; discriminate","* 보석상은 진짜 다이아몬드를 가짜와 정확하게 구별했다.
* 공과 사를 구별하다."
1021,"마주치다",AV,"규칙",2,14619,"crash against; collide; run against","* 엄마가 아기와 서로 손바닥을 마주쳤다.
* 두 자동차가 마주치다."
1022,"묘사하다",AV,"ㅕ불규칙",3,15314,"describe; portray","* 피해자는 교통사고가 났던 당시의 상황을 생생하게 묘사했다.
* 사물을 묘사하다."
1023,"베다02",AV,"규칙",3,14464,"cut; chop; hack","* 이른 아침부터 벼를 베는 사람들이 많다.
* 나무를 베다."
1024,"보장되다",AV,"규칙",3,14522,"be guaranteed","* 박 과장은 보장된 노후 생활을 위해 젊을 때부터 저축을 많이 했다.
* 보장된 미래."
1025,"불리다02",AV,"규칙",2,21161,"soak; sodden","* 어머니는 미역국을 끓이기 위해서는 말린 미역을 물에 불려야 한다고 말씀하셨다.
* 불린 쌀."
1026,"완성하다",AV,"ㅕ불규칙",3,22150,complete,"* 그 작가는 오랜 시간 노력한 끝에 작품을 완성했다.
* 건물을 완성하다."
1027,"청하다",AV,"ㅕ불규칙",2,25350,"request; appeal","* 김 기자는 우리에게 악수를 청하며 손을 내밀었다.
* 노래를 청하다."
1028,"개방하다",AV,"ㅕ불규칙",3,15761,"open; be open to the public","* 국립 박물관은 한 달간 특별 전시실을 무료로 개방한다.
* 도서관을 개방하다."
1029,"관계되다",AV,"규칙",3,23968,"be related; have relation","* 유민이의 잦은 지각은 늦잠 자는 습관과 밀접히 관계되어 있었다.
* 관계되는 일."
1030,"꺼지다01",AV,"규칙",2,59483,"go out; be extinguished","* 바람이 불 때마다 희미한 등불은 금방 꺼질 것 같이 흔들렸다.
* 꺼진 등잔불."
1031,"끊어지다",AV,"규칙",2,89809,"snap; collapse; break","* 팽팽하게 당겨진 고무줄 가닥이 하나씩 툭툭 끊어졌다.
* 공급관이 끊어지다."
1032,"만족하다02",DV,"ㅕ불규칙",3,15856,satisfied,"* 지수는 시험에서 만족한 점수를 받고 기뻐했다. 
* 만족한 미소."
1033,"메우다",AV,"규칙",2,16106,"fill; fill up","* 승규는 충치로 이빨의 구멍을 메워야 했다.
* 공란을 메우다."
1034,"분리되다",AV,"규칙",3,21089,"be separated; be divided","* 과거에는 남녀 역할이 엄격히 분리되어 있었다.
* 분리된 공간."
1035,"새기다",AV,"규칙",2,16228,"carve; engrave","* 그는 능숙한 솜씨로 나무에 조각을 새긴다.
* 그림을 새기다."
1036,"선정하다",AV,"ㅕ불규칙",3,44912,"select; choose","* 대통령은 예술에 조예가 깊은 배우를 장관으로 선정하였다.
* 감독을 선정하다."
1037,"세다02",AV,"규칙",2,49075,count,"* 직원은 회의에 참석한 사람이 몇 명인지 세고 인원수에 맞게 음료를 준비했다.
* 개수를 세다."
1038,"예측하다",AV,"ㅕ불규칙",3,14187,predict,"* 요즘 경제 상황은 변화가 심해서 경기를 예측하기 어렵다.
* 결과를 예측하다."
1039,"이동하다",AV,"ㅕ불규칙",3,24835,move,"* 군인들이 행렬을 지어 국경 쪽으로 이동하고 있다.
* 인구가 이동하다."
1040,"자극하다",AV,"ㅕ불규칙",3,24766,"stimulate; give a stimulus to","* 지나친 음주는 위를 자극해 구토나 설사를 일으킨다.
* 뇌를 자극하다."
1041,"적합하다",DV,"ㅕ불규칙",3,25055,"fit; adequate","* 우리 동호회에서 밤에 악기 연습을 하기에 적합한 장소를 찾고 있다.
* 적합한 기후."
1042,"조절하다",AV,"ㅕ불규칙",3,24598,control,"* 음악 소리가 너무 커서 나는 음량을 좀 작게 조절하였다.
* 감정을 조절하다."
1043,"중얼거리다",AV,"규칙",2,26150,mumble,"* 민준은 배고프다고 혼잣말로 중얼거렸다.
* 중얼거리는 아이들."
1044,"지급하다",AV,"ㅕ불규칙",3,27759,pay,"* 정부는 홍수 때문에 재산 피해를 본 사람들에게 각각 보상금을 지급하였다.
* 지급한 물품."
1045,"힘차다",DV,"규칙",2,88835,"strong; powerful; vigorous","* 사내는 힘찬 발걸음으로 묵묵히 앞을 향해 나아갔다.
* 힘찬 날갯짓."
1046,"감사하다03",DV,"ㅕ불규칙",2,63820,"thankful; grateful","* 아이는 선물을 받고 감사하다며 웃으며 말했다.
* 감사한 말씀."
1047,"고요하다",DV,"ㅕ불규칙",3,18788,"silent; quiet","* 아무도 없는 텅 빈 방 안은 고요하고 쓸쓸하다.
* 고요한 밤."
1048,"그립다",DV,"ㅂ불규칙",1,37070,miss,"* 유학을 오니 고국의 음식이 매우 그립다.
* 가족이 그립다."
1049,"긋다01",AV,"ㅅ불규칙",2,37219,draw,"* 인부들은 바닥에 흰색 실선과 점선을 그어 이곳이 도로임을 표시하였다.
* 금을 긋다."
